,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Airport IATA,Year,Type ,Month ,Arrival/Departure,Destination_City ,Pax,ATMs,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Amman," 4,349 ", 44 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Amman," 3,508 ", 37 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Amman," 4,783 ", 52 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Amman," 3,523 ", 42 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Amman," 4,100 ", 74 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Amman," 6,683 ", 66 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Amman," 9,575 ", 72 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Amman," 4,448 ", 38 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Amman," 4,315 ", 45 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Amman," 4,277 ", 39 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Amman," 4,394 ", 41 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Amman," 4,040 ", 42 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Amman," 4,754 ", 43 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Amman," 4,280 ", 38 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Amman," 4,703 ", 50 ,,,,,,,,
,DMM,2024,International,May,Departure,Amman," 4,933 ", 43 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Amman," 8,747 ", 74 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Amman," 7,265 ", 66 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Amman," 5,788 ", 71 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Amman," 3,979 ", 39 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Amman," 4,195 ", 44 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Amman," 3,875 ", 39 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Amman," 3,952 ", 41 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Amsterdam," 2,137 ", 25 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Amsterdam," 1,591 ", 24 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Amsterdam," 1,909 ", 25 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Amsterdam," 1,972 ", 24 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Amsterdam," 1,978 ", 26 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Amsterdam," 1,970 ", 22 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Amsterdam," 2,247 ", 23 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Amsterdam," 3,170 ", 27 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Amsterdam," 1,899 ", 24 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Amsterdam," 1,831 ", 25 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Amsterdam," 1,767 ", 26 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Amsterdam," 2,600 ", 27 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Amsterdam," 2,373 ", 19 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Amsterdam," 2,681 ", 24 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Amsterdam," 2,560 ", 25 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Amsterdam," 3,263 ", 24 ,,,,,,,,
,DMM,2024,International,May,Departure,Amsterdam," 2,799 ", 26 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Amsterdam," 3,180 ", 22 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Amsterdam," 2,957 ", 23 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Amsterdam," 4,078 ", 27 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Amsterdam," 2,708 ", 24 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Amsterdam," 1,867 ", 25 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Amsterdam," 2,155 ", 26 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Amsterdam," 2,603 ", 27 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Bagdad, -   , 7 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Bagdad, -   , 7 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Bagdad, -   , 2 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Bagdad, 150 , 2 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Bagdad, 124 , 1 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Bagdad, -   , 12 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Bagdad, -   , 3 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Bagdad, -   , 3 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Bagdad, -   , 1 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Bagdad, 372 , 2 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Bagdad, 691 , 5 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Bagdad, 351 , 2 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Bagdad, -   , 1 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Bagdad, -   , 3 ,,,,,,,,
,DMM,2024,International,May,Departure,Bagdad, 176 , 1 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Bagdad, 724 , 7 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Bagdad, -   , 1 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Bagdad, 554 , 6 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Bagdad, -   , 4 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Bagdad, -   , 1 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Bahrain," 13,750 ", 124 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Bahrain," 11,343 ", 115 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Bahrain," 10,324 ", 123 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Bahrain," 8,864 ", 120 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Bahrain," 9,149 ", 124 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Bahrain," 8,534 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Bahrain," 10,884 ", 122 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Bahrain," 10,451 ", 121 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Bahrain," 10,008 ", 120 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Bahrain," 8,598 ", 121 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Bahrain," 9,556 ", 120 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Bahrain," 8,486 ", 123 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Bahrain," 7,614 ", 99 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Bahrain," 9,458 ", 115 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Bahrain," 8,366 ", 124 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Bahrain," 8,426 ", 120 ,,,,,,,,
,DMM,2024,International,May,Departure,Bahrain," 8,561 ", 125 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Bahrain," 12,110 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Bahrain," 7,115 ", 122 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Bahrain," 6,798 ", 121 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Bahrain," 6,652 ", 120 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Bahrain," 6,507 ", 121 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Bahrain," 6,325 ", 120 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Bahrain," 5,896 ", 124 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Baku," 1,364 ", 9 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Baku," 1,212 ", 9 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Baku, 677 , 4 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Baku, 954 , 8 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Baku," 1,362 ", 9 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Baku," 3,422 ", 31 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Baku," 5,235 ", 35 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Baku," 4,943 ", 32 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Baku," 2,047 ", 13 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Baku," 1,820 ", 12 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Baku," 1,499 ", 9 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Baku," 1,123 ", 9 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Baku, 910 , 7 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Baku," 1,383 ", 9 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Baku, 337 , 4 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Baku," 1,266 ", 8 ,,,,,,,,
,DMM,2024,International,May,Departure,Baku," 1,321 ", 8 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Baku," 4,986 ", 32 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Baku," 5,710 ", 35 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Baku," 3,278 ", 31 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Baku," 1,838 ", 13 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Baku," 1,711 ", 13 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Baku," 1,410 ", 9 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Baku," 1,138 ", 9 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Beirut," 1,623 ", 12 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Beirut," 1,097 ", 9 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Beirut, 923 , 10 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Beirut," 1,569 ", 15 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Beirut, 957 , 13 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Beirut," 1,668 ", 23 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Beirut," 1,958 ", 17 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Beirut," 2,297 ", 18 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Beirut," 1,475 ", 14 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Beirut," 1,239 ", 12 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Beirut, 407 , 8 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Beirut, 973 , 16 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Beirut, 600 , 7 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Beirut," 1,104 ", 9 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Beirut," 1,076 ", 10 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Beirut," 1,508 ", 15 ,,,,,,,,
,DMM,2024,International,May,Departure,Beirut," 1,237 ", 13 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Beirut," 2,693 ", 23 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Beirut," 1,696 ", 17 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Beirut," 1,044 ", 17 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Beirut," 1,082 ", 16 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Beirut, 329 , 12 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Beirut, 547 , 8 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Beirut," 2,379 ", 16 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Mumbai," 14,605 ", 82 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Mumbai," 15,885 ", 95 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Mumbai," 17,171 ", 103 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Mumbai," 16,372 ", 98 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Mumbai," 16,919 ", 102 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Mumbai," 12,608 ", 96 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Mumbai," 16,260 ", 102 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Mumbai," 17,382 ", 102 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Mumbai," 16,795 ", 98 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Mumbai," 15,521 ", 100 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Mumbai," 14,041 ", 88 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Mumbai," 16,193 ", 101 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Mumbai," 9,184 ", 68 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Mumbai," 12,200 ", 95 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Mumbai," 12,469 ", 102 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Mumbai," 12,268 ", 97 ,,,,,,,,
,DMM,2024,International,May,Departure,Mumbai," 14,285 ", 102 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Mumbai," 17,655 ", 97 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Mumbai," 15,980 ", 102 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Mumbai," 9,601 ", 104 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Mumbai," 8,261 ", 97 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Mumbai," 12,132 ", 100 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Mumbai," 12,026 ", 87 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Mumbai," 14,295 ", 101 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Cairo," 31,371 ", 193 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Cairo," 28,902 ", 199 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Cairo," 25,312 ", 199 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Cairo," 30,887 ", 229 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Cairo," 35,491 ", 215 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Cairo," 33,296 ", 251 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Cairo," 43,687 ", 258 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Cairo," 46,617 ", 251 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Cairo," 34,047 ", 196 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Cairo," 29,041 ", 175 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Cairo," 30,201 ", 187 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Cairo," 28,137 ", 179 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Cairo," 18,448 ", 152 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Cairo," 29,538 ", 200 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Cairo," 25,945 ", 199 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Cairo," 34,072 ", 229 ,,,,,,,,
,DMM,2024,International,May,Departure,Cairo," 33,434 ", 214 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Cairo," 45,499 ", 252 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Cairo," 42,062 ", 256 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Cairo," 33,797 ", 252 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Cairo," 31,203 ", 195 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Cairo," 25,424 ", 176 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Cairo," 26,406 ", 186 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Cairo," 25,728 ", 180 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Calicut," 5,604 ", 30 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Calicut," 5,342 ", 29 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Calicut," 6,992 ", 42 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Calicut," 10,199 ", 60 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Calicut," 8,233 ", 57 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Calicut," 5,066 ", 52 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Calicut," 8,793 ", 62 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Calicut," 9,550 ", 61 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Calicut," 10,055 ", 59 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Calicut," 7,961 ", 51 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Calicut," 7,858 ", 44 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Calicut," 9,150 ", 62 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Calicut," 3,536 ", 24 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Calicut," 3,674 ", 29 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Calicut," 4,309 ", 41 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Calicut," 7,718 ", 60 ,,,,,,,,
,DMM,2024,International,May,Departure,Calicut," 9,636 ", 57 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Calicut," 8,679 ", 53 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Calicut," 9,363 ", 60 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Calicut," 6,085 ", 61 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Calicut," 5,906 ", 60 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Calicut," 5,598 ", 51 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Calicut," 6,527 ", 44 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Calicut," 11,352 ", 62 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,kochi, 900 , 5 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,kochi, 748 , 4 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,kochi, 732 , 4 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,kochi," 1,713 ", 10 ,,,,,,,,
,DMM,2024,International,May,Arrival ,kochi," 1,988 ", 14 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,kochi," 3,797 ", 51 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,kochi," 6,566 ", 54 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,kochi," 7,871 ", 52 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,kochi," 7,824 ", 47 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,kochi," 2,724 ", 20 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,kochi," 1,914 ", 14 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,kochi," 2,569 ", 23 ,,,,,,,,
,DMM,2024,International,Jan,Departure,kochi, 664 , 4 ,,,,,,,,
,DMM,2024,International,Feb,Departure,kochi, 623 , 4 ,,,,,,,,
,DMM,2024,International,Mar,Departure,kochi, 686 , 4 ,,,,,,,,
,DMM,2024,International,Apr,Departure,kochi," 1,205 ", 10 ,,,,,,,,
,DMM,2024,International,May,Departure,kochi," 2,224 ", 14 ,,,,,,,,
,DMM,2024,International,Jun,Departure,kochi," 7,982 ", 51 ,,,,,,,,
,DMM,2024,International,Jul,Departure,kochi," 8,172 ", 54 ,,,,,,,,
,DMM,2024,International,Aug,Departure,kochi," 5,026 ", 52 ,,,,,,,,
,DMM,2024,International,Sep,Departure,kochi," 4,017 ", 47 ,,,,,,,,
,DMM,2024,International,Oct,Departure,kochi," 1,583 ", 20 ,,,,,,,,
,DMM,2024,International,Nov,Departure,kochi," 1,358 ", 14 ,,,,,,,,
,DMM,2024,International,Dec,Departure,kochi," 3,027 ", 23 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Colombo," 3,407 ", 27 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Colombo," 2,065 ", 16 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Colombo," 2,530 ", 18 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Colombo," 2,529 ", 16 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Colombo," 2,802 ", 18 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Colombo," 2,123 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Colombo," 2,904 ", 21 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Colombo," 3,856 ", 23 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Colombo," 3,677 ", 22 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Colombo," 2,654 ", 21 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Colombo," 2,539 ", 20 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Colombo," 2,327 ", 21 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Colombo," 2,946 ", 22 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Colombo," 2,084 ", 16 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Colombo," 2,486 ", 18 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Colombo," 2,482 ", 16 ,,,,,,,,
,DMM,2024,International,May,Departure,Colombo," 3,127 ", 18 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Colombo," 3,526 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Colombo," 3,426 ", 21 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Colombo," 2,940 ", 23 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Colombo," 2,526 ", 21 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Colombo," 2,704 ", 22 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Colombo," 2,507 ", 20 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Colombo," 3,025 ", 21 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Delhi," 9,389 ", 55 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Delhi," 9,697 ", 55 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Delhi," 10,255 ", 58 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Delhi," 9,572 ", 55 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Delhi," 9,902 ", 57 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Delhi," 8,960 ", 57 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Delhi," 9,616 ", 56 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Delhi," 10,133 ", 58 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Delhi," 9,582 ", 59 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Delhi," 9,346 ", 62 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Delhi," 10,705 ", 60 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Delhi," 11,977 ", 62 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Delhi," 7,491 ", 43 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Delhi," 9,222 ", 54 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Delhi," 9,705 ", 58 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Delhi," 9,208 ", 56 ,,,,,,,,
,DMM,2024,International,May,Departure,Delhi," 10,037 ", 57 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Delhi," 10,090 ", 56 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Delhi," 9,922 ", 57 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Delhi," 8,254 ", 58 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Delhi," 7,166 ", 58 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Delhi," 9,176 ", 62 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Delhi," 10,521 ", 60 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Delhi," 11,074 ", 62 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Dhaka," 5,920 ", 22 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Dhaka," 5,892 ", 21 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Dhaka," 6,717 ", 22 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Dhaka," 6,606 ", 26 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Dhaka," 5,611 ", 21 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Dhaka," 5,757 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Dhaka," 6,591 ", 22 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Dhaka," 7,335 ", 25 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Dhaka," 6,759 ", 25 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Dhaka," 7,512 ", 26 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Dhaka," 6,931 ", 25 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Dhaka," 7,100 ", 26 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Dhaka," 4,625 ", 17 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Dhaka," 5,775 ", 21 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Dhaka," 6,032 ", 22 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Dhaka," 7,205 ", 26 ,,,,,,,,
,DMM,2024,International,May,Departure,Dhaka," 5,862 ", 21 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Dhaka," 5,964 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Dhaka," 5,873 ", 22 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Dhaka," 6,485 ", 25 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Dhaka," 5,947 ", 25 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Dhaka," 6,891 ", 26 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Dhaka," 6,623 ", 25 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Dhaka," 7,026 ", 26 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Doha," 17,850 ", 157 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Doha," 14,631 ", 145 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Doha," 13,454 ", 124 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Doha," 15,529 ", 120 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Doha," 17,388 ", 124 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Doha," 18,642 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Doha," 23,947 ", 124 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Doha," 24,815 ", 124 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Doha," 17,555 ", 120 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Doha," 16,089 ", 123 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Doha," 17,138 ", 120 ,,,,,,,,
